transaction_id,amount_rs,error_reason,attempts_last_hour,decision_type,recovery_action,source,recovered,reasoning,timestamp
pay_Jv1r0kg0kIOaRr,1153.69,wallet_service_down,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.779633
pay_ZsoqsxCMsXInJZ,609.45,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.779670
pay_2LMOH0zFPPNTla,264.83,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.779711
pay_LLi4TIqlLeKJgV,1172.52,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.779750
pay_vlG8mgIDyqMqID,1894.41,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.779785
pay_dQ3vy7mUW65Rv0,1391.68,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.779821
pay_lPfTntMIE3CN8r,335.38,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.779859
pay_AkbmZBhLr5kGKi,3348.86,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.779898
pay_7du6flOF47bJMC,245.19,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.779933
pay_7kuGhOSMhTCgwf,2457.04,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.779970
pay_2J9CVzk1LolAf9,1823.93,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780005
pay_FK6Vbwq2sUGNtV,1002.62,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.780042
pay_5etzyyJJq1QxnA,143.85,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780082
pay_sElH2Fb31vRdql,1360.94,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.780116
pay_10oLxgEebUNCgg,2693.32,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780155
pay_il3JoaVyqTdXMr,118.08,session_timed_out,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780195
pay_NSU5955PP2t16G,1455.66,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780306
pay_xiKlHgf246UrOW,1632.76,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780365
pay_07lzSsZEbPpu29,1304.41,emi_not_supported,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780408
pay_2STilfQMjScTaj,3087.47,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780445
pay_YNnDnvOjc5fTRQ,533.79,insufficient_balance,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780481
pay_xg09XHdtg0kMrT,849.74,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780521
pay_OEf14W6em1scje,653.03,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.780566
pay_KF0l8rOrz1KUjx,1794.29,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780610
pay_oaXCwpOrR7oFde,2514.13,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.780646
pay_guvIeza8tdBEAb,118.28,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780684
pay_Mj118bxXSMDCNs,1730.15,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.780719
pay_ttptNMvtgsAdoE,1850.01,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780756
pay_ET9EV9j8MdTr1I,1482.44,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,False,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.780789
pay_ekOZyg6GLetuSe,3518.4,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.780826
pay_FUhn1Tk5ehgK6I,1383.51,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780865
pay_Mz9jYI0ucMlW1a,682.21,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.780901
pay_EaNUvV8alp8PHu,1660.6,bank_technical_error,3,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.780936
pay_mQFrRp5WlqRU57,766.18,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.780972
pay_CXZ7S4A5q425AE,2761.89,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781007
pay_Kx4X22kXjBEkWE,1161.08,bank_technical_error,3,auto_recovery_attempted,retry_immediately,rule_based,False,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.781043
pay_r4OrYkBoYEjFFj,1413.65,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781083
pay_M4UAXBOQzbzyiB,4128.93,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.781120
pay_nAldQSy3Z7B3e3,1640.74,insufficient_balance,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.781157
pay_Cgw4ERCTmUf9oc,3988.06,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781191
pay_oXA0t8BzBnf5Yv,1806.74,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781231
pay_jQ84A2MAiorSU3,119.69,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781330
pay_OoLpHFzSGXoTuD,844.12,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.781387
pay_Fbws8at6HwlU52,1108.13,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.781428
pay_DNu3pyPEmyshHS,4777.84,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.781467
pay_2e2sU5NAc2uVUS,1434.41,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.781505
pay_nBHwIrqcHE1fFX,240.89,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781542
pay_uWkPUHJzj5j7IY,514.7,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781591
pay_hd89FZX0Nog3St,1943.94,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.781633
pay_wJ2LH8txb1fvG6,3511.82,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.781670
pay_5KViivqXOpkVkW,3069.41,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.781705
pay_iwUyMMFaVH0gGH,1757.33,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781739
pay_0fpWrLTSoYrQqf,2850.96,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.781776
pay_XdlcgrSLhxvb87,673.27,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.781810
pay_Ib7CRa9lt0c6Yu,1612.48,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.781850
pay_8iEIveCmvYK3L1,1887.85,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.781889
pay_YQiHmEJqbde2uG,388.16,insufficient_balance,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.781927
pay_iI0fFlufjy87eO,675.72,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.781965
pay_BqvMqg62szlYux,2390.73,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782007
pay_Ujfihmd7o6dU1H,360.17,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.782045
pay_yKIjw6meG0Sp2R,1001.33,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782087
pay_MUPx4DZWO1h1PM,1832.58,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.782125
pay_UYbcVadviOugNG,628.59,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.782161
pay_YxL2O4Jv4SOADf,2599.92,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.782199
pay_DR54upLnqjs4zt,3469.34,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.782266
pay_6pkHFwOB2J2anJ,6769.35,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782322
pay_SPA7dJ17OSJgl2,642.47,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.782366
pay_Kn4rK8ZQc0D7ze,6024.53,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.782406
pay_nZemrhbviCkY3O,172.69,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.782445
pay_1UdigiH3tXVoCt,394.11,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.782482
pay_Pn1crGv8Ckc59O,226.29,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782518
pay_ST8YPfGMOgpvF0,2059.4,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.782563
pay_AnReHKBY1CHZsG,406.77,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782605
pay_pjaYuKjSD0OOxY,3750.1,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782644
pay_MAbvgQdt6mV7Qk,754.76,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.782682
pay_inaD3ZJ7CZCZGq,646.16,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.782717
pay_KCJSl4UWgjkQkM,82.76,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.782750
pay_HUcE2OmrFfk7Kw,673.45,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782788
pay_GWH6ZCEKE4v5KT,352.76,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782825
pay_fnrhgoygRStcA7,2950.27,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.782864
pay_hZ7OJZjN4lOKMH,66.7,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782905
pay_0vkEpSiTdwOnFH,2067.87,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782942
pay_qWRE9AhLHraIWb,341.58,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.782980
pay_jZfQGjVMmTUCCV,575.54,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.783016
